"id","cell"
"ENSG00000146872","SU_DIPG_38"
"ENSG00000147133","SU_DIPG_38"
"ENSG00000148660","SU_DIPG_38"
"ENSG00000149269","SU_DIPG_38"
"ENSG00000149311","SU_DIPG_38"
"ENSG00000149554","SU_DIPG_38"
"ENSG00000156970","SU_DIPG_38"
"ENSG00000157106","SU_DIPG_38"
"ENSG00000160584","SU_DIPG_38"
"ENSG00000162302","SU_DIPG_38"
"ENSG00000163349","SU_DIPG_38"
"ENSG00000163558","SU_DIPG_38"
"ENSG00000165304","SU_DIPG_38"
"ENSG00000166333","SU_DIPG_38"
"ENSG00000166483","SU_DIPG_38"
"ENSG00000166851","SU_DIPG_38"
"ENSG00000167258","SU_DIPG_38"
"ENSG00000168067","SU_DIPG_38"
"ENSG00000169032","SU_DIPG_38"
"ENSG00000169679","SU_DIPG_38"
"ENSG00000170145","SU_DIPG_38"
"ENSG00000170312","SU_DIPG_38"
"ENSG00000171219","SU_DIPG_38"
"ENSG00000172071","SU_DIPG_38"
"ENSG00000172315","SU_DIPG_38"
"ENSG00000172939","SU_DIPG_38"
"ENSG00000173327","SU_DIPG_38"
"ENSG00000175054","SU_DIPG_38"
"ENSG00000178093","SU_DIPG_38"
"ENSG00000178950","SU_DIPG_38"
"ENSG00000178999","SU_DIPG_38"
"ENSG00000180370","SU_DIPG_38"
"ENSG00000181085","SU_DIPG_38"
"ENSG00000181409","SU_DIPG_38"
"ENSG00000185324","SU_DIPG_38"
"ENSG00000186716","SU_DIPG_38"
"ENSG00000188322","SU_DIPG_38"
"ENSG00000196455","SU_DIPG_38"
"ENSG00000198586","SU_DIPG_38"
"ENSG00000198648","SU_DIPG_38"
"ENSG00000204217","SU_DIPG_38"
"ENSG00000204435","SU_DIPG_38"
"ENSG00000142657","SU_DIPG_38"
"ENSG00000187630","SU_DIPG_38"
"ENSG00000004455","SU_DIPG_38"
"ENSG00000085231","SU_DIPG_38"
"ENSG00000106992","SU_DIPG_38"
"ENSG00000162433","SU_DIPG_38"
"ENSG00000273841","SU_DIPG_38"
"ENSG00000241258","SU_DIPG_38"
"ENSG00000130707","SU_DIPG_38"
"ENSG00000065989","SU_DIPG_38"
"ENSG00000113231","SU_DIPG_38"
"ENSG00000113448","SU_DIPG_38"
"ENSG00000137496","SU_DIPG_38"
"ENSG00000154678","SU_DIPG_38"
"ENSG00000205268","SU_DIPG_38"
"ENSG00000088766","SU_DIPG_38"
"ENSG00000087157","SU_DIPG_38"
"ENSG00000084090","SU_DIPG_38"
"ENSG00000073060","SU_DIPG_38"
"ENSG00000129353","SU_DIPG_38"
"ENSG00000130164","SU_DIPG_38"
"ENSG00000162408","SU_DIPG_38"
"ENSG00000088305 and ENSG00000130816","SU_DIPG_38"
"ENSG00000148459","SU_DIPG_38"
"ENSG00000164494","SU_DIPG_38"
"ENSG00000239900","SU_DIPG_38"
"ENSG00000139433","SU_DIPG_38"
"ENSG00000004961","SU_DIPG_38"
"ENSG00000153976","SU_DIPG_38"
"ENSG00000153574","SU_DIPG_38"
"ENSG00000099194","SU_DIPG_4"
"ENSG00000068366","SU_DIPG_4"
"ENSG00000099797","SU_DIPG_4"
"ENSG00000084754 and ENSG00000138029 and ENSG00000167315","SU_DIPG_4"
"ENSG00000110090","SU_DIPG_4"
"ENSG00000101986","SU_DIPG_4"
"ENSG00000060971 and ENSG00000113790 and ENSG00000133835","SU_DIPG_4"
"ENSG00000169710","SU_DIPG_4"
"ENSG00000084754 and ENSG00000113790 and ENSG00000127884","SU_DIPG_4"
"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721","SU_DIPG_4"
"ENSG00000149084","SU_DIPG_4"
"ENSG00000134824","SU_DIPG_4"
"ENSG00000197375","SU_DIPG_4"
"ENSG00000089597","SU_DIPG_4"
"ENSG00000115275","SU_DIPG_4"
"ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038","SU_DIPG_4"
"ENSG00000139133","SU_DIPG_4"
"ENSG00000155380","SU_DIPG_4"
"ENSG00000127125","SU_DIPG_4"
"ENSG00000163344","SU_DIPG_4"
"ENSG00000110921","SU_DIPG_4"
"ENSG00000124370","SU_DIPG_4"
"ENSG00000113161","SU_DIPG_4"
"ENSG00000124767","SU_DIPG_4"
"ENSG00000151093","SU_DIPG_4"
"ENSG00000149313","SU_DIPG_4"
"ENSG00000138814 and ENSG00000221823","SU_DIPG_4"
"ENSG00000055609 and ENSG00000272333","SU_DIPG_4"
"ENSG00000141736 and ENSG00000146648","SU_DIPG_4"
"ENSG00000072062","SU_DIPG_4"
"ENSG00000171903","SU_DIPG_4"
"ENSG00000157326","SU_DIPG_4"
"ENSG00000100714","SU_DIPG_4"
"ENSG00000065911","SU_DIPG_4"
"ENSG00000136877","SU_DIPG_4"
"ENSG00000132196","SU_DIPG_4"
"ENSG00000072506 and ENSG00000084754 and ENSG00000138796","SU_DIPG_4"
"ENSG00000151151","SU_DIPG_4"
"ENSG00000100605","SU_DIPG_4"
"ENSG00000068383","SU_DIPG_4"
"ENSG00000105655","SU_DIPG_4"
"ENSG00000040933","SU_DIPG_4"
"ENSG00000145725","SU_DIPG_4"
"ENSG00000007168","SU_DIPG_4"
"ENSG00000078142","SU_DIPG_4"
"ENSG00000131979","SU_DIPG_4"
"ENSG00000119723","SU_DIPG_4"
"ENSG00000083807","SU_DIPG_4"
"ENSG00000023330","SU_DIPG_4"
"ENSG00000093010","SU_DIPG_4"
"ENSG00000072506","SU_DIPG_4"
"ENSG00000083123 and ENSG00000142046 and ENSG00000248098","SU_DIPG_4"
"ENSG00000111716","SU_DIPG_4"
"ENSG00000070614","SU_DIPG_4"
"ENSG00000196502","SU_DIPG_4"
"ENSG00000117528","SU_DIPG_4"
"ENSG00000105953","SU_DIPG_4"
"ENSG00000173085","SU_DIPG_4"
"ENSG00000090054 and ENSG00000100596 and ENSG00000172296","SU_DIPG_4"
"ENSG00000167186","SU_DIPG_4"
"ENSG00000092621","SU_DIPG_4"
"ENSG00000135069","SU_DIPG_4"
"ENSG00000146701","SU_DIPG_4"
"ENSG00000001630","SU_DIPG_4"
"ENSG00000052802","SU_DIPG_4"
"ENSG00000143149","SU_DIPG_4"
"ENSG00000099377","SU_DIPG_4"
"ENSG00000125166","SU_DIPG_4"
"ENSG00000182199","SU_DIPG_4"
"ENSG00000176974","SU_DIPG_4"
"ENSG00000128039","SU_DIPG_4"
"ENSG00000150540","SU_DIPG_4"
"ENSG00000102172","SU_DIPG_4"
"ENSG00000116649","SU_DIPG_4"
"ENSG00000128059","SU_DIPG_4"
"ENSG00000178921","SU_DIPG_4"
"ENSG00000116096","SU_DIPG_4"
"ENSG00000110871","SU_DIPG_4"
"ENSG00000109929","SU_DIPG_4"
"ENSG00000023697","SU_DIPG_4"
"ENSG00000162066","SU_DIPG_4"
"ENSG00000068903","SU_DIPG_4"
"ENSG00000117305","SU_DIPG_4"
"ENSG00000131473","SU_DIPG_4"
"ENSG00000169359","SU_DIPG_4"
"ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291","SU_DIPG_4"
"ENSG00000198931","SU_DIPG_4"
"ENSG00000101444","SU_DIPG_4"
"ENSG00000067057","SU_DIPG_4"
"ENSG00000125454","SU_DIPG_4"
"ENSG00000156110","SU_DIPG_4"
"ENSG00000033627","SU_DIPG_4"
"ENSG00000121879 and ENSG00000145675","SU_DIPG_4"
"ENSG00000167508","SU_DIPG_4"
"ENSG00000159921","SU_DIPG_4"
"ENSG00000128050","SU_DIPG_4"
"ENSG00000167900","SU_DIPG_4"
"ENSG00000001084 and ENSG00000023909","SU_DIPG_4"
"ENSG00000159131","SU_DIPG_4"
"ENSG00000160209","SU_DIPG_4"
"ENSG00000135002","SU_DIPG_4"
"ENSG00000068120","SU_DIPG_4"
"ENSG00000127080","SU_DIPG_4"
"ENSG00000084774","SU_DIPG_4"
"ENSG00000114268","SU_DIPG_4"
"ENSG00000106799 and ENSG00000163513","SU_DIPG_4"
"ENSG00000196511","SU_DIPG_4"
"ENSG00000059573","SU_DIPG_4"
"ENSG00000005022","SU_DIPG_4"
"ENSG00000168393","SU_DIPG_4"
"ENSG00000173599","SU_DIPG_4"
"ENSG00000100075","SU_DIPG_4"
"ENSG00000183048","SU_DIPG_4"
"ENSG00000103064","SU_DIPG_4"
"ENSG00000196517","SU_DIPG_4"
"ENSG00000092068 and ENSG00000168003","SU_DIPG_4"
"ENSG00000103257","SU_DIPG_4"
"ENSG00000119523","SU_DIPG_4"
"ENSG00000117480","SU_DIPG_4"
"ENSG00000070669","SU_DIPG_4"
"ENSG00000131389","SU_DIPG_4"
"ENSG00000159322","SU_DIPG_4"
"ENSG00000033011","SU_DIPG_4"
"ENSG00000172508","SU_DIPG_4"
"ENSG00000101290","SU_DIPG_4"
"ENSG00000185813","SU_DIPG_4"
"ENSG00000101558","SU_DIPG_4"
"ENSG00000117592","SU_DIPG_4"
"ENSG00000113504","SU_DIPG_4"
"ENSG00000156471","SU_DIPG_4"
"ENSG00000113273","SU_DIPG_4"
"ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386","SU_DIPG_4"
"ENSG00000100412","SU_DIPG_4"
"ENSG00000062485","SU_DIPG_4"
"ENSG00000111726","SU_DIPG_4"
"ENSG00000164414","SU_DIPG_4"
"ENSG00000126088","SU_DIPG_4"
"ENSG00000130821","SU_DIPG_4"
"ENSG00000151012 and ENSG00000168003","SU_DIPG_4"
"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848","SU_DIPG_4"
"ENSG00000067225","SU_DIPG_4"
"ENSG00000162368","SU_DIPG_4"
"ENSG00000113456 and ENSG00000172613","SU_DIPG_4"
"ENSG00000173614","SU_DIPG_4"
"ENSG00000125458","SU_DIPG_4"
"ENSG00000100299","SU_DIPG_4"
"ENSG00000143774","SU_DIPG_4"
"ENSG00000109107","SU_DIPG_4"
"ENSG00000132570","SU_DIPG_4"
"ENSG00000176890","SU_DIPG_4"
"ENSG00000178700","SU_DIPG_4"
"ENSG00000119689","SU_DIPG_4"
"ENSG00000067064","SU_DIPG_4"
"ENSG00000152904","SU_DIPG_4"
"ENSG00000115350 and ENSG00000148229","SU_DIPG_4"
"ENSG00000120697","SU_DIPG_4"
"ENSG00000175283","SU_DIPG_4"
"ENSG00000060642","SU_DIPG_4"
"ENSG00000086848","SU_DIPG_4"
"ENSG00000182858","SU_DIPG_4"
"ENSG00000159063","SU_DIPG_4"
"ENSG00000167130","SU_DIPG_4"
"ENSG00000069943","SU_DIPG_4"
"ENSG00000000419 and ENSG00000136908 and ENSG00000179085","SU_DIPG_4"
"ENSG00000088035","SU_DIPG_4"
"ENSG00000128951","SU_DIPG_4"
"ENSG00000125877","SU_DIPG_4"
"ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858","SU_DIPG_4"
"ENSG00000138363","SU_DIPG_4"
"ENSG00000147454","SU_DIPG_4"
"ENSG00000090857","SU_DIPG_4"
"ENSG00000173638","SU_DIPG_4"
"ENSG00000197894","SU_DIPG_4"
"ENSG00000105220","SU_DIPG_4"
"ENSG00000091483","SU_DIPG_4"
"ENSG00000253710","SU_DIPG_4"
"ENSG00000176022","SU_DIPG_4"
"ENSG00000027847","SU_DIPG_4"
"ENSG00000111669","SU_DIPG_4"
"ENSG00000008513","SU_DIPG_4"
"ENSG00000181830","SU_DIPG_4"
"ENSG00000160211","SU_DIPG_4"
"ENSG00000117394","SU_DIPG_4"
"ENSG00000277161","SU_DIPG_4"
"ENSG00000162688","SU_DIPG_4"
"ENSG00000148154","SU_DIPG_4"
"ENSG00000115652","SU_DIPG_4"
"ENSG00000172890","SU_DIPG_4"
"ENSG00000163655","SU_DIPG_4"
"ENSG00000115419","SU_DIPG_4"
"ENSG00000177542","SU_DIPG_4"
"ENSG00000091140 and ENSG00000105953 and ENSG00000119689","SU_DIPG_4"
"ENSG00000111371","SU_DIPG_4"
"ENSG00000144659","SU_DIPG_4"
"ENSG00000123453","SU_DIPG_4"
"ENSG00000033867","SU_DIPG_4"
"ENSG00000066926","SU_DIPG_4"
"ENSG00000108784","SU_DIPG_4"
"ENSG00000012232","SU_DIPG_4"
"ENSG00000153936","SU_DIPG_4"
"ENSG00000136720","SU_DIPG_4"
"ENSG00000151348 and ENSG00000182197","SU_DIPG_4"
"ENSG00000064763","SU_DIPG_4"
"ENSG00000134294","SU_DIPG_4"
"ENSG00000112972","SU_DIPG_4"
"ENSG00000256269","SU_DIPG_4"
"ENSG00000151229","SU_DIPG_4"
"ENSG00000198743","SU_DIPG_4"
"ENSG00000179913","SU_DIPG_4"
"ENSG00000160285","SU_DIPG_4"
"ENSG00000178537","SU_DIPG_4"
"ENSG00000103257 and ENSG00000168003","SU_DIPG_4"
"ENSG00000121897","SU_DIPG_4"
"ENSG00000116120 and ENSG00000179115","SU_DIPG_4"
"ENSG00000100294","SU_DIPG_4"
"ENSG00000100413","SU_DIPG_4"
"ENSG00000178802","SU_DIPG_4"
"ENSG00000116984","SU_DIPG_4"
"ENSG00000184470","SU_DIPG_4"
"ENSG00000101901","SU_DIPG_4"
"ENSG00000168282","SU_DIPG_4"
"ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562","SU_DIPG_4"
"ENSG00000144136","SU_DIPG_4"
"ENSG00000172269","SU_DIPG_4"
"ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195","SU_DIPG_4"
"ENSG00000111261","SU_DIPG_4"
"ENSG00000013375","SU_DIPG_4"
"ENSG00000100522","SU_DIPG_4"
"ENSG00000095380","SU_DIPG_4"
"ENSG00000105835","SU_DIPG_4"
"ENSG00000147813","SU_DIPG_4"
"ENSG00000170340","SU_DIPG_4"
"ENSG00000131446","SU_DIPG_4"
"ENSG00000134255","SU_DIPG_4"
"ENSG00000157593","SU_DIPG_4"
"ENSG00000241878","SU_DIPG_4"
"ENSG00000074800","SU_DIPG_4"
"ENSG00000171862","SU_DIPG_4"
"ENSG00000138621","SU_DIPG_4"
"ENSG00000103502","SU_DIPG_4"
"ENSG00000079459","SU_DIPG_4"
"ENSG00000163684","SU_DIPG_4"
"ENSG00000110958","SU_DIPG_4"
"ENSG00000143224","SU_DIPG_4"
"ENSG00000080819","SU_DIPG_4"
"ENSG00000114491","SU_DIPG_4"
"ENSG00000100092","SU_DIPG_4"
"ENSG00000082212","SU_DIPG_4"
"ENSG00000101187","SU_DIPG_4"
"ENSG00000006695","SU_DIPG_4"
"ENSG00000131828 and ENSG00000168291","SU_DIPG_4"
"ENSG00000123505","SU_DIPG_4"
"ENSG00000116237","SU_DIPG_4"
"ENSG00000144741","SU_DIPG_4"
"ENSG00000111237","SU_DIPG_4"
"ENSG00000011009","SU_DIPG_4"
"ENSG00000119537","SU_DIPG_4"
"ENSG00000104549","SU_DIPG_4"
"ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370","SU_DIPG_4"
"ENSG00000163541 and ENSG00000172340","SU_DIPG_4"
"ENSG00000139531","SU_DIPG_4"
"ENSG00000117479","SU_DIPG_4"
"ENSG00000100626","SU_DIPG_4"
"ENSG00000167969","SU_DIPG_4"
"ENSG00000132423","SU_DIPG_4"
"ENSG00000102967","SU_DIPG_4"
"ENSG00000158470","SU_DIPG_4"
"ENSG00000015532","SU_DIPG_4"
"ENSG00000102100","SU_DIPG_4"
"ENSG00000169764","SU_DIPG_4"
"ENSG00000117308","SU_DIPG_4"
"ENSG00000109814","SU_DIPG_4"
"ENSG00000116704","SU_DIPG_4"
"ENSG00000117143","SU_DIPG_4"
"ENSG00000130958","SU_DIPG_4"
"ENSG00000171302","SU_DIPG_4"
"ENSG00000188690","SU_DIPG_4"
"ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450","SU_DIPG_4"
"ENSG00000106348","SU_DIPG_4"
"ENSG00000170385","SU_DIPG_4"
"ENSG00000161533","SU_DIPG_4"
"ENSG00000177646","SU_DIPG_4"
"ENSG00000146066","SU_DIPG_4"
"ENSG00000104723 and ENSG00000118705 and ENSG00000129562 and ENSG00000163527 and ENSG00000163902 and ENSG00000244038","SU_DIPG_4"
"ENSG00000175548","SU_DIPG_4"
"ENSG00000105568 and ENSG00000113575","SU_DIPG_4"
"ENSG00000060656","SU_DIPG_4"
"ENSG00000055609 and ENSG00000167548","SU_DIPG_4"
"ENSG00000126934 and ENSG00000169032","SU_DIPG_4"
"ENSG00000005882","SU_DIPG_4"
"ENSG00000111640","SU_DIPG_4"
"ENSG00000149809","SU_DIPG_4"
"ENSG00000132376","SU_DIPG_4"
"ENSG00000143398","SU_DIPG_4"
"ENSG00000143393","SU_DIPG_4"
"ENSG00000111684","SU_DIPG_4"
"ENSG00000141526","SU_DIPG_4"
"ENSG00000151116","SU_DIPG_4"
"ENSG00000066322","SU_DIPG_4"
"ENSG00000102144","SU_DIPG_4"
"ENSG00000163738","SU_DIPG_4"
"ENSG00000187134","SU_DIPG_4"
"ENSG00000130313","SU_DIPG_4"
"ENSG00000164039","SU_DIPG_4"
"ENSG00000141504","SU_DIPG_4"
"ENSG00000157184","SU_DIPG_4"
"ENSG00000164638","SU_DIPG_4"
"ENSG00000162813","SU_DIPG_4"
"ENSG00000141959","SU_DIPG_4"
"ENSG00000143179","SU_DIPG_4"
"ENSG00000047249","SU_DIPG_4"
"ENSG00000278540","SU_DIPG_4"
"ENSG00000051382","SU_DIPG_4"
"ENSG00000110721","SU_DIPG_4"
"ENSG00000103024","SU_DIPG_4"
"ENSG00000156515","SU_DIPG_4"
"ENSG00000171793","SU_DIPG_4"
"ENSG00000206527","SU_DIPG_4"
"ENSG00000104365 and ENSG00000213341","SU_DIPG_4"
"ENSG00000130304","SU_DIPG_4"
"ENSG00000105281","SU_DIPG_4"
"ENSG00000116353","SU_DIPG_4"
"ENSG00000161217","SU_DIPG_4"
"ENSG00000008300","SU_DIPG_4"
"ENSG00000100997","SU_DIPG_4"
"ENSG00000141279","SU_DIPG_4"
"ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848","SU_DIPG_4"
"ENSG00000239672","SU_DIPG_4"
"ENSG00000179163","SU_DIPG_4"
"ENSG00000174669","SU_DIPG_4"
"ENSG00000166228","SU_DIPG_4"
"ENSG00000228716","SU_DIPG_4"
"ENSG00000160752","SU_DIPG_4"
"ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482","SU_DIPG_4"
"ENSG00000165282","SU_DIPG_4"
"ENSG00000155287","SU_DIPG_4"
"ENSG00000164068","SU_DIPG_4"
"ENSG00000173540","SU_DIPG_4"
"ENSG00000198380","SU_DIPG_4"
"ENSG00000117450","SU_DIPG_4"
"ENSG00000162694","SU_DIPG_4"
"ENSG00000197601","SU_DIPG_4"
"ENSG00000139514","SU_DIPG_4"
"ENSG00000136381","SU_DIPG_4"
"ENSG00000117411","SU_DIPG_4"
"ENSG00000143811","SU_DIPG_4"
"ENSG00000197119","SU_DIPG_4"
"ENSG00000176393","SU_DIPG_4"
"ENSG00000134333","SU_DIPG_4"
"ENSG00000172339","SU_DIPG_4"
"ENSG00000174684","SU_DIPG_4"
"ENSG00000138018","SU_DIPG_4"
"ENSG00000244486","SU_DIPG_4"
"ENSG00000148334","SU_DIPG_4"
"ENSG00000147224","SU_DIPG_4"
"ENSG00000121851 and ENSG00000090060","SU_DIPG_4"
"ENSG00000054267","SU_DIPG_4"
"ENSG00000136143 and ENSG00000163541","SU_DIPG_4"
"ENSG00000197355","SU_DIPG_4"
"ENSG00000285269","SU_DIPG_4"
"ENSG00000093000","SU_DIPG_4"
"ENSG00000178035","SU_DIPG_4"
"ENSG00000123983","SU_DIPG_4"
"ENSG00000104695 and ENSG00000105568 and ENSG00000221914","SU_DIPG_4"
"ENSG00000005483","SU_DIPG_4"
"ENSG00000084754","SU_DIPG_4"
"ENSG00000084207","SU_DIPG_4"
"ENSG00000155252","SU_DIPG_4"
"ENSG00000131480","SU_DIPG_4"
"ENSG00000149541","SU_DIPG_4"
"ENSG00000197444","SU_DIPG_4"
"ENSG00000118402","SU_DIPG_4"
"ENSG00000164294","SU_DIPG_4"
"ENSG00000143418","SU_DIPG_4"
"ENSG00000168710","SU_DIPG_4"
"ENSG00000071553","SU_DIPG_4"
"ENSG00000159399","SU_DIPG_4"
"ENSG00000198814","SU_DIPG_4"
"ENSG00000124006","SU_DIPG_4"
"ENSG00000077044","SU_DIPG_4"
"ENSG00000143933","SU_DIPG_4"
"ENSG00000143554","SU_DIPG_4"
"ENSG00000166411","SU_DIPG_4"
"ENSG00000168003","SU_DIPG_4"
"ENSG00000131238","SU_DIPG_4"
"ENSG00000136699","SU_DIPG_4"
"ENSG00000115884","SU_DIPG_4"
"ENSG00000243678","SU_DIPG_4"
"ENSG00000149925","SU_DIPG_4"
"ENSG00000014138 and ENSG00000101868","SU_DIPG_4"
"ENSG00000165060","SU_DIPG_4"
"ENSG00000163931","SU_DIPG_4"
"ENSG00000198431","SU_DIPG_4"
"ENSG00000105254","SU_DIPG_4"
"ENSG00000117682","SU_DIPG_4"
"ENSG00000168906","SU_DIPG_4"
"ENSG00000139631","SU_DIPG_4"
"ENSG00000143252","SU_DIPG_4"
"ENSG00000122643","SU_DIPG_4"
"ENSG00000095319","SU_DIPG_4"
"ENSG00000177465","SU_DIPG_4"
"ENSG00000131067","SU_DIPG_4"
"ENSG00000198162","SU_DIPG_4"
"ENSG00000011485","SU_DIPG_4"
"ENSG00000099381","SU_DIPG_4"
"ENSG00000241973","SU_DIPG_4"
"ENSG00000226784","SU_DIPG_4"
"ENSG00000167468","SU_DIPG_4"
"ENSG00000096717","SU_DIPG_4"
"ENSG00000072310","SU_DIPG_4"
"ENSG00000070770 and ENSG00000101266","SU_DIPG_4"
"ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084","SU_DIPG_4"
"ENSG00000126432","SU_DIPG_4"
"ENSG00000158850","SU_DIPG_4"
"ENSG00000167123","SU_DIPG_4"
"ENSG00000121039","SU_DIPG_4"
"ENSG00000120942","SU_DIPG_4"
"ENSG00000102900","SU_DIPG_4"
"ENSG00000184227","SU_DIPG_4"
"ENSG00000172531","SU_DIPG_4"
"ENSG00000124523","SU_DIPG_4"
"ENSG00000132964 and ENSG00000155111","SU_DIPG_4"
"ENSG00000009413","SU_DIPG_4"
"ENSG00000167676","SU_DIPG_4"
"ENSG00000183665","SU_DIPG_4"
"ENSG00000108559","SU_DIPG_4"
"ENSG00000168679","SU_DIPG_4"
"ENSG00000060069","SU_DIPG_4"
"ENSG00000104885","SU_DIPG_4"
"ENSG00000123739","SU_DIPG_4"
"ENSG00000186298","SU_DIPG_4"
"ENSG00000111077","SU_DIPG_4"
"ENSG00000124596","SU_DIPG_4"
"ENSG00000099904","SU_DIPG_4"
"ENSG00000117410","SU_DIPG_4"
"ENSG00000132155 and ENSG00000157764","SU_DIPG_4"
"ENSG00000172113","SU_DIPG_4"
"ENSG00000123684","SU_DIPG_4"
"ENSG00000129467","SU_DIPG_4"
"ENSG00000141012","SU_DIPG_4"
"ENSG00000051341","SU_DIPG_4"
"ENSG00000165672","SU_DIPG_4"
"ENSG00000168000","SU_DIPG_4"
"ENSG00000162496","SU_DIPG_4"
"ENSG00000141698","SU_DIPG_4"
"ENSG00000113569","SU_DIPG_4"
"ENSG00000076201","SU_DIPG_4"
"ENSG00000109685","SU_DIPG_4"
"ENSG00000106462","SU_DIPG_4"
"ENSG00000213639","SU_DIPG_4"
"ENSG00000127884","SU_DIPG_4"
"ENSG00000159593","SU_DIPG_4"
"ENSG00000164889","SU_DIPG_4"
"ENSG00000181045","SU_DIPG_4"
"ENSG00000120992","SU_DIPG_4"
"ENSG00000124789","SU_DIPG_4"
"ENSG00000110066","SU_DIPG_4"
"ENSG00000112367","SU_DIPG_4"
"ENSG00000133315","SU_DIPG_4"
"ENSG00000102030","SU_DIPG_4"
"ENSG00000108468","SU_DIPG_4"
"ENSG00000159720","SU_DIPG_4"
"ENSG00000171608","SU_DIPG_4"
"ENSG00000221988","SU_DIPG_4"
"ENSG00000138031","SU_DIPG_4"
"ENSG00000167815","SU_DIPG_4"
"ENSG00000126883","SU_DIPG_4"
"ENSG00000185825","SU_DIPG_4"
"ENSG00000116539","SU_DIPG_4"
"ENSG00000159692","SU_DIPG_4"
"ENSG00000102312","SU_DIPG_4"
"ENSG00000185344","SU_DIPG_4"
"ENSG00000111445","SU_DIPG_4"
"ENSG00000135241","SU_DIPG_4"
"ENSG00000081721","SU_DIPG_4"
"ENSG00000118058","SU_DIPG_4"
"ENSG00000133835","SU_DIPG_4"
"ENSG00000134202","SU_DIPG_4"
"ENSG00000185883","SU_DIPG_4"
"ENSG00000166747","SU_DIPG_4"
"ENSG00000146648","SU_DIPG_4"
"ENSG00000126821","SU_DIPG_4"
"ENSG00000143387","SU_DIPG_4"
"ENSG00000138750","SU_DIPG_4"
"ENSG00000196950","SU_DIPG_4"
"ENSG00000084112","SU_DIPG_4"
"ENSG00000136169","SU_DIPG_4"
"ENSG00000137770","SU_DIPG_4"
"ENSG00000167733","SU_DIPG_4"
"ENSG00000157045","SU_DIPG_4"
"ENSG00000159899","SU_DIPG_4"
"ENSG00000139496","SU_DIPG_4"
"ENSG00000139718","SU_DIPG_4"
"ENSG00000034152","SU_DIPG_4"
"ENSG00000106636","SU_DIPG_4"
"ENSG00000143379","SU_DIPG_4"
"ENSG00000139505","SU_DIPG_4"
"ENSG00000187531","SU_DIPG_4"
"ENSG00000132382","SU_DIPG_4"
"ENSG00000153201","SU_DIPG_4"
"ENSG00000168765","SU_DIPG_4"
"ENSG00000110583","SU_DIPG_4"
"ENSG00000171320","SU_DIPG_4"
"ENSG00000140521","SU_DIPG_4"
"ENSG00000155561","SU_DIPG_4"
"ENSG00000174080","SU_DIPG_4"
"ENSG00000163002","SU_DIPG_4"
"ENSG00000121579","SU_DIPG_4"
"ENSG00000134910","SU_DIPG_4"
"ENSG00000108861","SU_DIPG_4"
"ENSG00000101224","SU_DIPG_4"
"ENSG00000165671","SU_DIPG_4"
"ENSG00000167107","SU_DIPG_4"
"ENSG00000256525","SU_DIPG_4"
"ENSG00000213024","SU_DIPG_4"
"ENSG00000110536","SU_DIPG_4"
"ENSG00000181090","SU_DIPG_4"
"ENSG00000213366","SU_DIPG_4"
"ENSG00000181555","SU_DIPG_4"
"ENSG00000165688","SU_DIPG_4"
"ENSG00000147162","SU_DIPG_4"
"ENSG00000112679","SU_DIPG_4"
"ENSG00000183955","SU_DIPG_4"
"ENSG00000066468","SU_DIPG_4"
"ENSG00000135372","SU_DIPG_4"
"ENSG00000115241","SU_DIPG_4"
"ENSG00000119414","SU_DIPG_4"
"ENSG00000204371","SU_DIPG_4"
"ENSG00000038382","SU_DIPG_4"
"ENSG00000211456","SU_DIPG_4"
"ENSG00000120129","SU_DIPG_4"
"ENSG00000112245","SU_DIPG_4"
"ENSG00000076984","SU_DIPG_4"
"ENSG00000144182","SU_DIPG_4"
"ENSG00000077782","SU_DIPG_4"
"ENSG00000122484","SU_DIPG_4"
"ENSG00000058729","SU_DIPG_4"
"ENSG00000163527","SU_DIPG_4"
"ENSG00000092445","SU_DIPG_4"
"ENSG00000156599","SU_DIPG_4"
"ENSG00000096968","SU_DIPG_4"
"ENSG00000060237","SU_DIPG_4"
"ENSG00000097007","SU_DIPG_4"
"ENSG00000065243","SU_DIPG_4"
"ENSG00000103653","SU_DIPG_4"
"ENSG00000065883","SU_DIPG_4"
