"id","cell"
"ENSG00000136877","ACH-000004"
"ENSG00000132196","ACH-000004"
"ENSG00000072506 and ENSG00000084754 and ENSG00000138796","ACH-000004"
"ENSG00000151151","ACH-000004"
"ENSG00000100605","ACH-000004"
"ENSG00000068383","ACH-000004"
"ENSG00000105655","ACH-000004"
"ENSG00000040933","ACH-000004"
"ENSG00000145725","ACH-000004"
"ENSG00000007168","ACH-000004"
"ENSG00000078142","ACH-000004"
"ENSG00000131979","ACH-000004"
"ENSG00000119723","ACH-000004"
"ENSG00000083807","ACH-000004"
"ENSG00000023330","ACH-000004"
"ENSG00000093010","ACH-000004"
"ENSG00000072506","ACH-000004"
"ENSG00000083123 and ENSG00000142046 and ENSG00000248098","ACH-000004"
"ENSG00000111716","ACH-000004"
"ENSG00000070614","ACH-000004"
"ENSG00000117528","ACH-000004"
"ENSG00000105953","ACH-000004"
"ENSG00000173085","ACH-000004"
"ENSG00000167186","ACH-000004"
"ENSG00000092621","ACH-000004"
"ENSG00000135069","ACH-000004"
"ENSG00000146701","ACH-000004"
"ENSG00000001630","ACH-000004"
"ENSG00000052802","ACH-000004"
"ENSG00000143149","ACH-000004"
"ENSG00000182199","ACH-000004"
"ENSG00000176974","ACH-000004"
"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445","ACH-000004"
"ENSG00000128039","ACH-000004"
"ENSG00000116649","ACH-000004"
"ENSG00000102172","ACH-000004"
"ENSG00000128059","ACH-000004"
"ENSG00000178921","ACH-000004"
"ENSG00000110871","ACH-000004"
"ENSG00000099377","ACH-000004"
"ENSG00000109929","ACH-000004"
"ENSG00000023697","ACH-000004"
"ENSG00000068903","ACH-000004"
"ENSG00000162066","ACH-000004"
"ENSG00000117305","ACH-000004"
"ENSG00000131473","ACH-000004"
"ENSG00000169359","ACH-000004"
"ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291","ACH-000004"
"ENSG00000198931","ACH-000004"
"ENSG00000101444","ACH-000004"
"ENSG00000167508","ACH-000004"
"ENSG00000156110","ACH-000004"
"ENSG00000125454","ACH-000004"
"ENSG00000106799 and ENSG00000163513","ACH-000004"
"ENSG00000159131","ACH-000004"
"ENSG00000033627","ACH-000004"
"ENSG00000167900","ACH-000004"
"ENSG00000114268","ACH-000004"
"ENSG00000001084 and ENSG00000023909","ACH-000004"
"ENSG00000067057","ACH-000004"
"ENSG00000121879 and ENSG00000145675","ACH-000004"
"ENSG00000128050","ACH-000004"
"ENSG00000160209","ACH-000004"
"ENSG00000159921","ACH-000004"
"ENSG00000068120","ACH-000004"
"ENSG00000084774","ACH-000004"
"ENSG00000135002","ACH-000004"
"ENSG00000127080","ACH-000004"
"ENSG00000005022","ACH-000004"
"ENSG00000168393","ACH-000004"
"ENSG00000059573","ACH-000004"
"ENSG00000173599","ACH-000004"
"ENSG00000051382","ACH-000004"
"ENSG00000100075","ACH-000004"
"ENSG00000125166","ACH-000004"
"ENSG00000183048","ACH-000004"
"ENSG00000103064","ACH-000004"
"ENSG00000196517","ACH-000004"
"ENSG00000103257","ACH-000004"
"ENSG00000119523","ACH-000004"
"ENSG00000117480","ACH-000004"
"ENSG00000070669","ACH-000004"
"ENSG00000131389","ACH-000004"
"ENSG00000159322","ACH-000004"
"ENSG00000033011","ACH-000004"
"ENSG00000101290","ACH-000004"
"ENSG00000185813","ACH-000004"
"ENSG00000101558","ACH-000004"
"ENSG00000117592","ACH-000004"
"ENSG00000113504","ACH-000004"
"ENSG00000156471","ACH-000004"
"ENSG00000113273","ACH-000004"
"ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386","ACH-000004"
"ENSG00000100412","ACH-000004"
"ENSG00000062485","ACH-000004"
"ENSG00000111726","ACH-000004"
"ENSG00000164414","ACH-000004"
"ENSG00000126088","ACH-000004"
"ENSG00000151012 and ENSG00000168003","ACH-000004"
"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848","ACH-000004"
"ENSG00000162368","ACH-000004"
"ENSG00000067225","ACH-000004"
"ENSG00000113456 and ENSG00000172613","ACH-000004"
"ENSG00000173614","ACH-000004"
"ENSG00000125458","ACH-000004"
"ENSG00000100299","ACH-000004"
"ENSG00000143774","ACH-000004"
"ENSG00000109107","ACH-000004"
"ENSG00000132570","ACH-000004"
"ENSG00000176890","ACH-000004"
"ENSG00000178700","ACH-000004"
"ENSG00000119689","ACH-000004"
"ENSG00000152904","ACH-000004"
"ENSG00000067064","ACH-000004"
"ENSG00000115350 and ENSG00000148229","ACH-000004"
"ENSG00000030066 and ENSG00000047410 and ENSG00000058804 and ENSG00000069248 and ENSG00000075188 and ENSG00000085415 and ENSG00000093000 and ENSG00000094914 and ENSG00000095319 and ENSG00000101146 and ENSG00000102900 and ENSG00000108559 and ENSG00000110713 and ENSG00000111581 and ENSG00000113569 and ENSG00000119392 and ENSG00000120253 and ENSG00000124789 and ENSG00000125450 and ENSG00000126883 and ENSG00000132182 and ENSG00000136243 and ENSG00000138750 and ENSG00000139496 and ENSG00000153201 and ENSG00000153207 and ENSG00000155561 and ENSG00000157020 and ENSG00000157349 and ENSG00000163002 and ENSG00000196313 and ENSG00000213024","ACH-000004"
"ENSG00000120697","ACH-000004"
"ENSG00000175283","ACH-000004"
"ENSG00000086848","ACH-000004"
"ENSG00000060642","ACH-000004"
"ENSG00000182858","ACH-000004"
"ENSG00000000419 and ENSG00000136908 and ENSG00000179085","ACH-000004"
"ENSG00000159063","ACH-000004"
"ENSG00000088035","ACH-000004"
"ENSG00000167130","ACH-000004"
"ENSG00000069943","ACH-000004"
"ENSG00000128951","ACH-000004"
"ENSG00000125877","ACH-000004"
"ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858","ACH-000004"
"ENSG00000138363","ACH-000004"
"ENSG00000147454","ACH-000004"
"ENSG00000173638","ACH-000004"
"ENSG00000197894","ACH-000004"
"ENSG00000105220","ACH-000004"
"ENSG00000091483","ACH-000004"
"ENSG00000253710","ACH-000004"
"ENSG00000176022","ACH-000004"
"ENSG00000027847","ACH-000004"
"ENSG00000111669","ACH-000004"
"ENSG00000008513","ACH-000004"
"ENSG00000104522","ACH-000004"
"ENSG00000181830","ACH-000004"
"ENSG00000160211","ACH-000004"
"ENSG00000117394","ACH-000004"
"ENSG00000277161","ACH-000004"
"ENSG00000162688","ACH-000004"
"ENSG00000148154","ACH-000004"
"ENSG00000115652","ACH-000004"
"ENSG00000172890","ACH-000004"
"ENSG00000163655","ACH-000004"
"ENSG00000115419","ACH-000004"
"ENSG00000177542","ACH-000004"
"ENSG00000091140 and ENSG00000105953 and ENSG00000119689","ACH-000004"
"ENSG00000111371","ACH-000004"
"ENSG00000144659","ACH-000004"
"ENSG00000106105","ACH-000004"
"ENSG00000108784","ACH-000004"
"ENSG00000012232","ACH-000004"
"ENSG00000153936","ACH-000004"
"ENSG00000151348 and ENSG00000182197","ACH-000004"
"ENSG00000064763","ACH-000004"
"ENSG00000134294","ACH-000004"
"ENSG00000112972","ACH-000004"
"ENSG00000256269","ACH-000004"
"ENSG00000151229","ACH-000004"
"ENSG00000090861","ACH-000004"
"ENSG00000160285","ACH-000004"
"ENSG00000113643","ACH-000004"
"ENSG00000134440","ACH-000004"
"ENSG00000115866","ACH-000004"
"ENSG00000178537","ACH-000004"
"ENSG00000110619","ACH-000004"
"ENSG00000103257 and ENSG00000168003","ACH-000004"
"ENSG00000172053","ACH-000004"
"ENSG00000136628","ACH-000004"
"ENSG00000170445","ACH-000004"
"ENSG00000121897","ACH-000004"
"ENSG00000144182","ACH-000004"
"ENSG00000196305","ACH-000004"
"ENSG00000133706","ACH-000004"
"ENSG00000065427","ACH-000004"
"ENSG00000166986","ACH-000004"
"ENSG00000116120 and ENSG00000179115","ACH-000004"
"ENSG00000031698","ACH-000004"
"ENSG00000113407","ACH-000004"
"ENSG00000140105","ACH-000004"
"ENSG00000134684","ACH-000004"
"ENSG00000204394","ACH-000004"
"ENSG00000100294","ACH-000004"
"ENSG00000100413","ACH-000004"
"ENSG00000178802","ACH-000004"
"ENSG00000116984","ACH-000004"
"ENSG00000184470","ACH-000004"
"ENSG00000101901","ACH-000004"
"ENSG00000168282","ACH-000004"
"ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562","ACH-000004"
"ENSG00000144136","ACH-000004"
"ENSG00000033867","ACH-000004"
"ENSG00000172269","ACH-000004"
"ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195","ACH-000004"
"ENSG00000111261","ACH-000004"
"ENSG00000013375","ACH-000004"
"ENSG00000100522","ACH-000004"
"ENSG00000095380","ACH-000004"
"ENSG00000105835","ACH-000004"
"ENSG00000147813","ACH-000004"
"ENSG00000170340","ACH-000004"
"ENSG00000131446","ACH-000004"
"ENSG00000134255","ACH-000004"
"ENSG00000196502","ACH-000004"
"ENSG00000157593","ACH-000004"
"ENSG00000241878","ACH-000004"
"ENSG00000074800","ACH-000004"
"ENSG00000171862","ACH-000004"
"ENSG00000138621","ACH-000004"
"ENSG00000103502","ACH-000004"
"ENSG00000079459","ACH-000004"
"ENSG00000163684","ACH-000004"
"ENSG00000110958","ACH-000004"
"ENSG00000143224","ACH-000004"
"ENSG00000080819","ACH-000004"
"ENSG00000114491","ACH-000004"
"ENSG00000100092","ACH-000004"
"ENSG00000082212","ACH-000004"
"ENSG00000006695","ACH-000004"
"ENSG00000131828 and ENSG00000168291","ACH-000004"
"ENSG00000123505","ACH-000004"
"ENSG00000116237","ACH-000004"
"ENSG00000144741","ACH-000004"
"ENSG00000111237","ACH-000004"
"ENSG00000011009","ACH-000004"
"ENSG00000119537","ACH-000004"
"ENSG00000104549","ACH-000004"
"ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370","ACH-000004"
"ENSG00000163541 and ENSG00000172340","ACH-000004"
"ENSG00000139531","ACH-000004"
"ENSG00000117479","ACH-000004"
"ENSG00000101187","ACH-000004"
"ENSG00000167969","ACH-000004"
"ENSG00000132423","ACH-000004"
"ENSG00000102967","ACH-000004"
"ENSG00000158470","ACH-000004"
"ENSG00000015532","ACH-000004"
"ENSG00000102100","ACH-000004"
"ENSG00000169764","ACH-000004"
"ENSG00000117308","ACH-000004"
"ENSG00000109814","ACH-000004"
"ENSG00000116704","ACH-000004"
"ENSG00000117143","ACH-000004"
"ENSG00000130958","ACH-000004"
"ENSG00000171302","ACH-000004"
"ENSG00000122643","ACH-000004"
"ENSG00000188690","ACH-000004"
"ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450","ACH-000004"
"ENSG00000106348","ACH-000004"
"ENSG00000170385","ACH-000004"
"ENSG00000161533","ACH-000004"
"ENSG00000177646","ACH-000004"
"ENSG00000146066","ACH-000004"
"ENSG00000175548","ACH-000004"
"ENSG00000105568 and ENSG00000113575","ACH-000004"
"ENSG00000060656","ACH-000004"
"ENSG00000055609 and ENSG00000167548","ACH-000004"
"ENSG00000126934 and ENSG00000169032","ACH-000004"
"ENSG00000005882","ACH-000004"
"ENSG00000111640","ACH-000004"
"ENSG00000149809","ACH-000004"
"ENSG00000132376","ACH-000004"
"ENSG00000143398","ACH-000004"
"ENSG00000143393","ACH-000004"
"ENSG00000111684","ACH-000004"
"ENSG00000140284","ACH-000004"
"ENSG00000141526","ACH-000004"
"ENSG00000151116","ACH-000004"
"ENSG00000066322","ACH-000004"
"ENSG00000102144","ACH-000004"
"ENSG00000163738","ACH-000004"
"ENSG00000187134","ACH-000004"
"ENSG00000130313","ACH-000004"
"ENSG00000205923","ACH-000004"
"ENSG00000164039","ACH-000004"
"ENSG00000141504","ACH-000004"
"ENSG00000157184","ACH-000004"
"ENSG00000162813","ACH-000004"
"ENSG00000104365 and ENSG00000213341","ACH-000004"
"ENSG00000047249","ACH-000004"
"ENSG00000156515","ACH-000004"
"ENSG00000141959","ACH-000004"
"ENSG00000110721","ACH-000004"
"ENSG00000278540","ACH-000004"
"ENSG00000143179","ACH-000004"
"ENSG00000171793","ACH-000004"
"ENSG00000103024","ACH-000004"
"ENSG00000105851","ACH-000004"
"ENSG00000130304","ACH-000004"
"ENSG00000105281","ACH-000004"
"ENSG00000116353","ACH-000004"
"ENSG00000161217","ACH-000004"
"ENSG00000113163","ACH-000004"
"ENSG00000008300","ACH-000004"
"ENSG00000100997","ACH-000004"
"ENSG00000141279","ACH-000004"
"ENSG00000174669","ACH-000004"
"ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848","ACH-000004"
"ENSG00000239672","ACH-000004"
"ENSG00000143627","ACH-000004"
"ENSG00000179163","ACH-000004"
"ENSG00000166228","ACH-000004"
"ENSG00000228716","ACH-000004"
"ENSG00000160752","ACH-000004"
"ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482","ACH-000004"
"ENSG00000165282","ACH-000004"
"ENSG00000155287","ACH-000004"
"ENSG00000164068","ACH-000004"
"ENSG00000173540","ACH-000004"
"ENSG00000198380","ACH-000004"
"ENSG00000117450","ACH-000004"
"ENSG00000162694","ACH-000004"
"ENSG00000197601","ACH-000004"
"ENSG00000139514","ACH-000004"
"ENSG00000136381","ACH-000004"
"ENSG00000117411","ACH-000004"
"ENSG00000143811","ACH-000004"
"ENSG00000197119","ACH-000004"
"ENSG00000176393","ACH-000004"
"ENSG00000134333","ACH-000004"
"ENSG00000172339","ACH-000004"
"ENSG00000138018","ACH-000004"
"ENSG00000244486","ACH-000004"
"ENSG00000148334","ACH-000004"
"ENSG00000147224","ACH-000004"
"ENSG00000121851 and ENSG00000090060","ACH-000004"
"ENSG00000054267","ACH-000004"
"ENSG00000136143 and ENSG00000163541","ACH-000004"
"ENSG00000188687","ACH-000004"
"ENSG00000197355","ACH-000004"
"ENSG00000285269","ACH-000004"
"ENSG00000093000","ACH-000004"
"ENSG00000178035","ACH-000004"
"ENSG00000123983","ACH-000004"
"ENSG00000104695 and ENSG00000105568 and ENSG00000221914","ACH-000004"
"ENSG00000005483","ACH-000004"
"ENSG00000084754","ACH-000004"
"ENSG00000084207","ACH-000004"
"ENSG00000155252","ACH-000004"
"ENSG00000149541","ACH-000004"
"ENSG00000143418","ACH-000004"
"ENSG00000168710","ACH-000004"
"ENSG00000071553","ACH-000004"
"ENSG00000159399","ACH-000004"
"ENSG00000105647","ACH-000004"
"ENSG00000124006","ACH-000004"
"ENSG00000143933","ACH-000004"
"ENSG00000198814","ACH-000004"
"ENSG00000077044","ACH-000004"
"ENSG00000121879","ACH-000004"
"ENSG00000143554","ACH-000004"
"ENSG00000166411","ACH-000004"
"ENSG00000168003","ACH-000004"
"ENSG00000131238","ACH-000004"
"ENSG00000136699","ACH-000004"
"ENSG00000243678","ACH-000004"
"ENSG00000149925","ACH-000004"
"ENSG00000014138 and ENSG00000101868","ACH-000004"
"ENSG00000165060","ACH-000004"
"ENSG00000163931","ACH-000004"
"ENSG00000198431","ACH-000004"
"ENSG00000105254","ACH-000004"
"ENSG00000117682","ACH-000004"
"ENSG00000168906","ACH-000004"
"ENSG00000139631","ACH-000004"
"ENSG00000143252","ACH-000004"
"ENSG00000095319","ACH-000004"
"ENSG00000131067","ACH-000004"
"ENSG00000198162","ACH-000004"
"ENSG00000011485","ACH-000004"
"ENSG00000099381","ACH-000004"
"ENSG00000241973","ACH-000004"
"ENSG00000124302","ACH-000004"
"ENSG00000167468","ACH-000004"
"ENSG00000096717","ACH-000004"
"ENSG00000072310","ACH-000004"
"ENSG00000070770 and ENSG00000101266","ACH-000004"
"ENSG00000171608","ACH-000004"
"ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084","ACH-000004"
"ENSG00000160226","ACH-000004"
"ENSG00000126432","ACH-000004"
"ENSG00000158850","ACH-000004"
"ENSG00000243709","ACH-000004"
"ENSG00000167123","ACH-000004"
"ENSG00000121039","ACH-000004"
"ENSG00000120942","ACH-000004"
"ENSG00000102900","ACH-000004"
"ENSG00000184227","ACH-000004"
"ENSG00000206527","ACH-000004"
"ENSG00000172531","ACH-000004"
"ENSG00000124523","ACH-000004"
"ENSG00000132964 and ENSG00000155111","ACH-000004"
"ENSG00000009413","ACH-000004"
"ENSG00000255072","ACH-000004"
"ENSG00000183665","ACH-000004"
"ENSG00000108559","ACH-000004"
"ENSG00000060069","ACH-000004"
"ENSG00000104885","ACH-000004"
"ENSG00000123739","ACH-000004"
"ENSG00000186298","ACH-000004"
"ENSG00000111077","ACH-000004"
"ENSG00000124596","ACH-000004"
"ENSG00000099904","ACH-000004"
"ENSG00000132155 and ENSG00000157764","ACH-000004"
"ENSG00000117410","ACH-000004"
"ENSG00000172113","ACH-000004"
"ENSG00000123684","ACH-000004"
"ENSG00000141012","ACH-000004"
"ENSG00000051341","ACH-000004"
"ENSG00000165672","ACH-000004"
"ENSG00000168000","ACH-000004"
"ENSG00000162496","ACH-000004"
"ENSG00000141698","ACH-000004"
"ENSG00000113569","ACH-000004"
"ENSG00000170190","ACH-000004"
"ENSG00000076201","ACH-000004"
"ENSG00000109685","ACH-000004"
"ENSG00000106462","ACH-000004"
"ENSG00000213639","ACH-000004"
"ENSG00000136720","ACH-000004"
"ENSG00000127884","ACH-000004"
"ENSG00000159593","ACH-000004"
"ENSG00000164889","ACH-000004"
"ENSG00000149016 and ENSG00000005075 and ENSG00000013503 and ENSG00000047315 and ENSG00000058600 and ENSG00000066379 and ENSG00000068654 and ENSG00000099817 and ENSG00000099821 and ENSG00000100142 and ENSG00000100413 and ENSG00000102978 and ENSG00000105258 and ENSG00000107951 and ENSG00000125630 and ENSG00000132664 and ENSG00000137054 and ENSG00000144231 and ENSG00000147669 and ENSG00000148606 and ENSG00000161980 and ENSG00000163882 and ENSG00000168002 and ENSG00000168495 and ENSG00000171453 and ENSG00000177700 and ENSG00000181222 and ENSG00000186141 and ENSG00000186184","ACH-000004"
"ENSG00000120992","ACH-000004"
"ENSG00000124789","ACH-000004"
"ENSG00000110066","ACH-000004"
"ENSG00000112367","ACH-000004"
"ENSG00000133315","ACH-000004"
"ENSG00000102030","ACH-000004"
"ENSG00000108468","ACH-000004"
"ENSG00000159720","ACH-000004"
"ENSG00000221988","ACH-000004"
"ENSG00000138031","ACH-000004"
"ENSG00000167815","ACH-000004"
"ENSG00000126883","ACH-000004"
"ENSG00000185825","ACH-000004"
"ENSG00000116539","ACH-000004"
"ENSG00000159692","ACH-000004"
"ENSG00000102312","ACH-000004"
"ENSG00000185344","ACH-000004"
"ENSG00000111445","ACH-000004"
"ENSG00000135241","ACH-000004"
"ENSG00000081721","ACH-000004"
"ENSG00000118058","ACH-000004"
"ENSG00000133835","ACH-000004"
"ENSG00000134202","ACH-000004"
"ENSG00000185883","ACH-000004"
"ENSG00000166747","ACH-000004"
"ENSG00000136243","ACH-000004"
"ENSG00000126821","ACH-000004"
"ENSG00000143387","ACH-000004"
"ENSG00000138750","ACH-000004"
"ENSG00000196950","ACH-000004"
"ENSG00000084112","ACH-000004"
"ENSG00000136169","ACH-000004"
"ENSG00000167733","ACH-000004"
"ENSG00000137770","ACH-000004"
"ENSG00000157045","ACH-000004"
"ENSG00000159899","ACH-000004"
"ENSG00000139496","ACH-000004"
"ENSG00000139718","ACH-000004"
"ENSG00000034152","ACH-000004"
"ENSG00000106636","ACH-000004"
"ENSG00000143379","ACH-000004"
"ENSG00000139505","ACH-000004"
"ENSG00000187531","ACH-000004"
"ENSG00000132382","ACH-000004"
"ENSG00000153201","ACH-000004"
"ENSG00000168765","ACH-000004"
"ENSG00000110583","ACH-000004"
"ENSG00000172543","ACH-000004"
"ENSG00000171320","ACH-000004"
"ENSG00000140521","ACH-000004"
"ENSG00000155561","ACH-000004"
"ENSG00000174080","ACH-000004"
"ENSG00000163002","ACH-000004"
"ENSG00000121579","ACH-000004"
"ENSG00000134910","ACH-000004"
"ENSG00000108861","ACH-000004"
"ENSG00000101224","ACH-000004"
"ENSG00000165671","ACH-000004"
"ENSG00000167107","ACH-000004"
"ENSG00000256525","ACH-000004"
"ENSG00000213024","ACH-000004"
"ENSG00000110536","ACH-000004"
"ENSG00000181090","ACH-000004"
"ENSG00000213366","ACH-000004"
"ENSG00000181555","ACH-000004"
"ENSG00000165688","ACH-000004"
"ENSG00000147162","ACH-000004"
"ENSG00000112679","ACH-000004"
"ENSG00000183955","ACH-000004"
"ENSG00000135372","ACH-000004"
"ENSG00000115241","ACH-000004"
"ENSG00000119414","ACH-000004"
"ENSG00000204371","ACH-000004"
"ENSG00000038382","ACH-000004"
"ENSG00000211456","ACH-000004"
"ENSG00000120129","ACH-000004"
"ENSG00000112245","ACH-000004"
"ENSG00000076984","ACH-000004"
"ENSG00000122484","ACH-000004"
"ENSG00000058729","ACH-000004"
"ENSG00000163527","ACH-000004"
"ENSG00000092445","ACH-000004"
"ENSG00000156599","ACH-000004"
"ENSG00000096968","ACH-000004"
"ENSG00000060237","ACH-000004"
"ENSG00000097007","ACH-000004"
"ENSG00000065243","ACH-000004"
"ENSG00000103653","ACH-000004"
"ENSG00000065883","ACH-000004"
"ENSG00000067900","ACH-000004"
"ENSG00000141298","ACH-000004"
"ENSG00000173418","ACH-000004"
"ENSG00000174165","ACH-000004"
"ENSG00000069956","ACH-000004"
"ENSG00000144579","ACH-000004"
"ENSG00000149923","ACH-000004"
"ENSG00000112742","ACH-000004"
"ENSG00000143851","ACH-000004"
"ENSG00000180776","ACH-000004"
"ENSG00000072518","ACH-000004"
"ENSG00000160075","ACH-000004"
"ENSG00000188818","ACH-000004"
"ENSG00000204160","ACH-000004"
"ENSG00000170836","ACH-000004"
"ENSG00000140443","ACH-000004"
"ENSG00000175215","ACH-000004"
"ENSG00000086015","ACH-000004"
"ENSG00000184203","ACH-000004"
"ENSG00000164045","ACH-000004"
"ENSG00000087586","ACH-000004"
"ENSG00000089022","ACH-000004"
"ENSG00000096063","ACH-000004"
"ENSG00000179295","ACH-000004"
"ENSG00000157404","ACH-000004"
"ENSG00000097046","ACH-000004"
"ENSG00000184007","ACH-000004"
"ENSG00000157540","ACH-000004"
"ENSG00000162434","ACH-000004"
"ENSG00000100030","ACH-000004"
"ENSG00000100749","ACH-000004"
"ENSG00000196396","ACH-000004"
"ENSG00000101266","ACH-000004"
"ENSG00000169398","ACH-000004"
"ENSG00000104375","ACH-000004"
"ENSG00000176444","ACH-000004"
"ENSG00000105221","ACH-000004"
"ENSG00000105613","ACH-000004"
"ENSG00000105810","ACH-000004"
"ENSG00000197122","ACH-000004"
"ENSG00000107779","ACH-000004"
"ENSG00000108443","ACH-000004"
"ENSG00000108946","ACH-000004"
"ENSG00000110931","ACH-000004"
"ENSG00000112062","ACH-000004"
"ENSG00000112739","ACH-000004"
"ENSG00000113712","ACH-000004"
"ENSG00000114302","ACH-000004"
"ENSG00000117676","ACH-000004"
"ENSG00000118046","ACH-000004"
"ENSG00000120539","ACH-000004"
"ENSG00000122966","ACH-000004"
"ENSG00000123374","ACH-000004"
"ENSG00000124784","ACH-000004"
"ENSG00000125651","ACH-000004"
"ENSG00000125834","ACH-000004"
